date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:46	11347/11347	---M--	200	added ('OK')	image/jpeg	etag:%2267c2e860-2c53%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/check_bg.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/check_bg.jpg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:46	3441/3441	---M--	200	added ('OK')	image/png	etag:%2267c2e861-d71%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/radio_bg.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/radio_bg.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:46	11200/11200	---M--	200	added ('OK')	image/jpeg	etag:%2267c2e861-2bc0%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/select_bg.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/select_bg.jpg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:46	2335/2335	---M--	200	added ('OK')	image/jpeg	etag:%2267c2e860-91f%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/count_bg.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/count_bg.jpg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:47	11382/11382	---M--	200	added ('OK')	image/jpeg	etag:%2267c2e861-2c76%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/select_bg1.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/select_bg1.jpg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:47	1126/1126	---M--	200	added ('OK')	image/jpeg	etag:%2267c2e861-466%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg.jpg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:47	6494/6494	---M--	200	added ('OK')	image/gif	etag:%2267c2e860-195e%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader.gif	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader.gif	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:47	1080/1080	---M--	200	added ('OK')	image/png	etag:%2267c2e860-438%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:48	1316/1316	---M--	200	added ('OK')	image/png	etag:%2267c2e860-524%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:48	3066/3066	---M--	200	added ('OK')	image/png	etag:%2267c2e860-bfa%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:49	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:50%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/images/bullate.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/images/bullate.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:49	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:51%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/images/search_btn.png	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/images/search_btn.png	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:50	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:51%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.eot	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.eot	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:51	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:52%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.eot?	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icond41d.eot	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:52	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:53%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.woff	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.woff	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:52	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:53%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.ttf	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.ttf	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:53	46665/46665	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jun%202026%2021:55:54%20GMT	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.svg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/fonts/flexslider-icon.svg	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:53	117372/117372	---M--	200	added ('OK')	font/woff2	etag:%226a2397a0-1ca7c%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:53	207972/207972	---M--	200	added ('OK')	font/ttf	etag:%226a2397a0-32c64%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:53	25452/25452	---M--	200	added ('OK')	font/woff2	etag:%226a2397a0-636c%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:54	68004/68004	---M--	200	added ('OK')	font/ttf	etag:%226a2397a0-109a4%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:54	156496/156496	---M--	200	added ('OK')	font/woff2	etag:%226a2397a0-26350%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:54	419720/419720	---M--	200	added ('OK')	font/ttf	etag:%226a2397a0-66788%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:54	4792/4792	---M--	200	added ('OK')	font/woff2	etag:%226a2397a0-12b8%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-v4compatibility.woff2	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-v4compatibility.woff2	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:55	10832/10832	---M--	200	added ('OK')	font/ttf	etag:%226a2397a0-2a50%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-v4compatibility.ttf	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/font-awesome/webfonts/fa-v4compatibility.ttf	(from https://www.clubnatacionribarroja.com/wp-content/litespeed/css/f1d745f86b0bd5610aced9e2fee2df78.css?ver=c19d0)
23:55:55	4401/4401	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:55:57%20GMT	https://www.clubnatacionribarroja.com/wp-json/wp/v2/pages/97	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/wp/v2/pages/97.json	(from https://www.clubnatacionribarroja.com/quienes-somos/)
23:55:56	2213/2213	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:55:57%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fquienes-somos%2F	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed2dbf.json	(from https://www.clubnatacionribarroja.com/quienes-somos/)
23:55:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jun%202026%2021:55:57%20GMT	https://www.clubnatacionribarroja.com/?p=97	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/indexb190.html	(from https://www.clubnatacionribarroja.com/quienes-somos/)
23:55:56	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Jun%202026%2021:55:58%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fquienes-somos%2F&format=xml	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embede0fa	(from https://www.clubnatacionribarroja.com/quienes-somos/)
23:55:57	86778/86778	---M--	200	added ('OK')	image/jpeg	etag:%225b3149b0-152fa%22	https://www.clubnatacionribarroja.com/wp-content/uploads/2016/09/QuienesSomos.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/uploads/2016/09/QuienesSomos.jpg	(from https://www.clubnatacionribarroja.com/quienes-somos/)
23:55:57	3873/3873	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:55:58%20GMT	https://www.clubnatacionribarroja.com/wp-json/wp/v2/pages/119	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/wp/v2/pages/119.json	(from https://www.clubnatacionribarroja.com/planificacion-anual-del-club/)
23:55:58	2303/2303	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:55:59%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fplanificacion-anual-del-club%2F	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embeda290.json	(from https://www.clubnatacionribarroja.com/planificacion-anual-del-club/)
23:55:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jun%202026%2021:55:59%20GMT	https://www.clubnatacionribarroja.com/?p=119	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/index7737.html	(from https://www.clubnatacionribarroja.com/planificacion-anual-del-club/)
23:55:58	2459/2459	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Jun%202026%2021:55:59%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fplanificacion-anual-del-club%2F&format=xml	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embedad17	(from https://www.clubnatacionribarroja.com/planificacion-anual-del-club/)
23:55:58	31298/31298	---M--	200	added ('OK')	image/jpeg	etag:%225d5913a9-7a42%22	https://www.clubnatacionribarroja.com/wp-content/uploads/2019/08/Imagen1.jpg	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/uploads/2019/08/Imagen1.jpg	(from https://www.clubnatacionribarroja.com/planificacion-anual-del-club/)
23:55:59	7133/7133	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:00%20GMT	https://www.clubnatacionribarroja.com/wp-json/wp/v2/pages/121	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/wp/v2/pages/121.json	(from https://www.clubnatacionribarroja.com/objetivos-generales/)
23:56:00	2243/2243	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:01%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fobjetivos-generales%2F	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embedbe93.json	(from https://www.clubnatacionribarroja.com/objetivos-generales/)
23:56:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jun%202026%2021:56:01%20GMT	https://www.clubnatacionribarroja.com/?p=121	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/indexe856.html	(from https://www.clubnatacionribarroja.com/objetivos-generales/)
23:56:00	2399/2399	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Jun%202026%2021:56:01%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fobjetivos-generales%2F&format=xml	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embedea8e	(from https://www.clubnatacionribarroja.com/objetivos-generales/)
23:56:01	4461/4461	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:02%20GMT	https://www.clubnatacionribarroja.com/wp-json/wp/v2/pages/125	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/wp/v2/pages/125.json	(from https://www.clubnatacionribarroja.com/estructura-del-club/)
23:56:01	2243/2243	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:02%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Festructura-del-club%2F	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embedff4c.json	(from https://www.clubnatacionribarroja.com/estructura-del-club/)
23:56:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jun%202026%2021:56:03%20GMT	https://www.clubnatacionribarroja.com/?p=125	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/index5070.html	(from https://www.clubnatacionribarroja.com/estructura-del-club/)
23:56:02	2399/2399	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Jun%202026%2021:56:03%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Festructura-del-club%2F&format=xml	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed94ce	(from https://www.clubnatacionribarroja.com/estructura-del-club/)
23:56:02	3666/3666	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:04%20GMT	https://www.clubnatacionribarroja.com/wp-json/wp/v2/pages/146	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/wp/v2/pages/146.json	(from https://www.clubnatacionribarroja.com/pre-benjamines/)
23:56:02	52757/52757	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jun%202026%2021:56:04%20GMT	https://www.clubnatacionribarroja.com/absoluto/	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/absoluto/index.html	(from https://www.clubnatacionribarroja.com/estructura-del-club/)
23:56:03	2218/2218	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20Jun%202026%2021:56:04%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fpre-benjamines%2F	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed27c7.json	(from https://www.clubnatacionribarroja.com/pre-benjamines/)
23:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jun%202026%2021:56:04%20GMT	https://www.clubnatacionribarroja.com/?p=146	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/indexf488.html	(from https://www.clubnatacionribarroja.com/pre-benjamines/)
23:56:03	2374/2374	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Jun%202026%2021:56:05%20GMT	https://www.clubnatacionribarroja.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.clubnatacionribarroja.com%2Fpre-benjamines%2F&format=xml	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-json/oembed/1.0/embedc7f8	(from https://www.clubnatacionribarroja.com/pre-benjamines/)
23:56:04	150/150	---MCZ	200	added ('OK')	text/css	etag:W/%2296-610a1c4a45388%22	https://www.clubnatacionribarroja.com/wp-content/plugins/adapta-rgpd/assets/css/inform-box-simple.css?ver=1.3.9	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/adapta-rgpd/assets/css/inform-box-simpled36b.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:04	3494/3494	---MCZ	200	added ('OK')	text/css	etag:W/%2265c0d743-da6%22	https://www.clubnatacionribarroja.com/wp-content/plugins/adapta-rgpd/assets/css/cookies-banner-classic.css?ver=1.3.9	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/adapta-rgpd/assets/css/cookies-banner-classicd36b.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:04	3608/3608	---MCZ	200	added ('OK')	text/css	etag:W/%225b3149b2-e18%22	https://www.clubnatacionribarroja.com/wp-content/plugins/kiwi-logo-carousel/third-party/jquery.bxslider/jquery.bxslider.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/kiwi-logo-carousel/third-party/jquery.bxslider/jquery.bxslidera784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:04	2992/2992	---MCZ	200	added ('OK')	text/css	etag:W/%225b3149b2-bb0%22	https://www.clubnatacionribarroja.com/wp-content/plugins/kiwi-logo-carousel/custom-styles.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/kiwi-logo-carousel/custom-stylesa784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:04	107048/107048	---MCZ	200	added ('OK')	text/css	etag:W/%22644c7059-1a228%22	https://www.clubnatacionribarroja.com/wp-content/fonts/ffce35be994dec826c09bc6e61dbe2ed.css?ver=20201110	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/fonts/ffce35be994dec826c09bc6e61dbe2ed5553.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:05	116345/116345	---MCZ	200	added ('OK')	text/css	etag:W/%226876eee8-1c679%22	https://www.clubnatacionribarroja.com/wp-includes/css/dist/block-library/style.min.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-includes/css/dist/block-library/style.mina784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:05	9135/9135	---MCZ	200	added ('OK')	text/css	etag:W/%2265352ee5-23af%22	https://www.clubnatacionribarroja.com/wp-content/plugins/asesor-cookies-para-la-ley-en-espana/html/front/estilos.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/asesor-cookies-para-la-ley-en-espana/html/front/estilosa784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:05	32082/32082	---MCZ	200	added ('OK')	text/css	etag:W/%225f2ae791-7d52%22	https://www.clubnatacionribarroja.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/wordpress-svg-icon-plugin-style.min.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/svg-vector-icon-plugin/admin/css/wordpress-svg-icon-plugin-style.mina784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:05	78420/78420	---MCZ	200	added ('OK')	text/css	etag:W/%2267c2e860-13254%22	https://www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=2.9.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style76ed.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
23:56:05	280201/280201	---MCZ	200	added ('OK')	text/css	etag:W/%226a2397a0-44689%22	https://www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/bootstrap.css?ver=6.8.5	C:/Users/asoriano/wp-cloner/ClubNatacionRibarroja/ClubNatacionRibarroja/www.clubnatacionribarroja.com/wp-content/themes/busiprof/free/css/bootstrapa784.css	(from https://www.clubnatacionribarroja.com/benjamines-y-alevines/)
